timestamp,filename,width,height,encoding,seq
1778586935.496332884,images/frame_001223.pgm,1280,720,mono8,1223
1778586935.562867880,images/frame_001224.pgm,1280,720,mono8,1224
1778586935.629885912,images/frame_001225.pgm,1280,720,mono8,1225
1778586935.696528912,images/frame_001226.pgm,1280,720,mono8,1226
1778586935.763011932,images/frame_001227.pgm,1280,720,mono8,1227
1778586935.829872847,images/frame_001228.pgm,1280,720,mono8,1228
1778586935.896675825,images/frame_001229.pgm,1280,720,mono8,1229
1778586935.963219881,images/frame_001230.pgm,1280,720,mono8,1230
1778586936.030009985,images/frame_001231.pgm,1280,720,mono8,1231
1778586936.096765995,images/frame_001232.pgm,1280,720,mono8,1232
1778586936.163679838,images/frame_001233.pgm,1280,720,mono8,1233
1778586936.230162859,images/frame_001234.pgm,1280,720,mono8,1234
1778586936.296995878,images/frame_001235.pgm,1280,720,mono8,1235
1778586936.363664865,images/frame_001236.pgm,1280,720,mono8,1236
1778586936.430635929,images/frame_001237.pgm,1280,720,mono8,1237
1778586936.497078896,images/frame_001238.pgm,1280,720,mono8,1238
1778586936.563948870,images/frame_001239.pgm,1280,720,mono8,1239
1778586936.630602837,images/frame_001240.pgm,1280,720,mono8,1240
1778586936.697273970,images/frame_001241.pgm,1280,720,mono8,1241
1778586936.764055967,images/frame_001242.pgm,1280,720,mono8,1242
1778586936.830935001,images/frame_001243.pgm,1280,720,mono8,1243
1778586936.897724867,images/frame_001244.pgm,1280,720,mono8,1244
1778586936.964449883,images/frame_001245.pgm,1280,720,mono8,1245
1778586937.031071901,images/frame_001246.pgm,1280,720,mono8,1246
1778586937.097819805,images/frame_001247.pgm,1280,720,mono8,1247
1778586937.164695024,images/frame_001248.pgm,1280,720,mono8,1248
1778586937.231279850,images/frame_001249.pgm,1280,720,mono8,1249
1778586937.297943830,images/frame_001250.pgm,1280,720,mono8,1250
1778586937.364744902,images/frame_001251.pgm,1280,720,mono8,1251
1778586937.431566000,images/frame_001252.pgm,1280,720,mono8,1252
1778586937.498296976,images/frame_001253.pgm,1280,720,mono8,1253
1778586937.564889908,images/frame_001254.pgm,1280,720,mono8,1254
1778586937.631744862,images/frame_001255.pgm,1280,720,mono8,1255
1778586937.698575974,images/frame_001256.pgm,1280,720,mono8,1256
1778586937.765053988,images/frame_001257.pgm,1280,720,mono8,1257
1778586937.831866026,images/frame_001258.pgm,1280,720,mono8,1258
1778586937.898746014,images/frame_001259.pgm,1280,720,mono8,1259
1778586937.965384007,images/frame_001260.pgm,1280,720,mono8,1260
1778586938.031929970,images/frame_001261.pgm,1280,720,mono8,1261
1778586938.098752975,images/frame_001262.pgm,1280,720,mono8,1262
1778586938.165735006,images/frame_001263.pgm,1280,720,mono8,1263
1778586938.232436895,images/frame_001264.pgm,1280,720,mono8,1264
1778586938.298967838,images/frame_001265.pgm,1280,720,mono8,1265
1778586938.365773916,images/frame_001266.pgm,1280,720,mono8,1266
1778586938.432677031,images/frame_001267.pgm,1280,720,mono8,1267
1778586938.499310017,images/frame_001268.pgm,1280,720,mono8,1268
1778586938.565935850,images/frame_001269.pgm,1280,720,mono8,1269
1778586938.632747889,images/frame_001270.pgm,1280,720,mono8,1270
1778586938.699542999,images/frame_001271.pgm,1280,720,mono8,1271
1778586938.766284943,images/frame_001272.pgm,1280,720,mono8,1272
1778586938.832890987,images/frame_001273.pgm,1280,720,mono8,1273
1778586938.899775028,images/frame_001274.pgm,1280,720,mono8,1274
1778586938.966439962,images/frame_001275.pgm,1280,720,mono8,1275
1778586939.032889843,images/frame_001276.pgm,1280,720,mono8,1276
1778586939.099753857,images/frame_001277.pgm,1280,720,mono8,1277
1778586939.166440010,images/frame_001278.pgm,1280,720,mono8,1278
1778586939.233331919,images/frame_001279.pgm,1280,720,mono8,1279
1778586939.299994946,images/frame_001280.pgm,1280,720,mono8,1280
1778586939.366739988,images/frame_001281.pgm,1280,720,mono8,1281
1778586939.433671951,images/frame_001282.pgm,1280,720,mono8,1282
1778586939.500293016,images/frame_001283.pgm,1280,720,mono8,1283
1778586939.566926003,images/frame_001284.pgm,1280,720,mono8,1284
1778586939.633685827,images/frame_001285.pgm,1280,720,mono8,1285
1778586939.700623035,images/frame_001286.pgm,1280,720,mono8,1286
1778586939.767221928,images/frame_001287.pgm,1280,720,mono8,1287
1778586939.833911896,images/frame_001288.pgm,1280,720,mono8,1288
1778586939.900728941,images/frame_001289.pgm,1280,720,mono8,1289
1778586939.967489004,images/frame_001290.pgm,1280,720,mono8,1290
1778586940.034211874,images/frame_001291.pgm,1280,720,mono8,1291
1778586940.100847006,images/frame_001292.pgm,1280,720,mono8,1292
1778586940.167733908,images/frame_001293.pgm,1280,720,mono8,1293
1778586940.234349966,images/frame_001294.pgm,1280,720,mono8,1294
1778586940.300897837,images/frame_001295.pgm,1280,720,mono8,1295
1778586940.367789984,images/frame_001296.pgm,1280,720,mono8,1296
1778586940.434612036,images/frame_001297.pgm,1280,720,mono8,1297
1778586940.501327038,images/frame_001298.pgm,1280,720,mono8,1298
1778586940.567915916,images/frame_001299.pgm,1280,720,mono8,1299
1778586940.634703875,images/frame_001300.pgm,1280,720,mono8,1300
1778586940.701599836,images/frame_001301.pgm,1280,720,mono8,1301
1778586940.768224001,images/frame_001302.pgm,1280,720,mono8,1302
1778586940.834864855,images/frame_001303.pgm,1280,720,mono8,1303
1778586940.901612997,images/frame_001304.pgm,1280,720,mono8,1304
1778586940.968334913,images/frame_001305.pgm,1280,720,mono8,1305
1778586941.034873009,images/frame_001306.pgm,1280,720,mono8,1306
1778586941.101778030,images/frame_001307.pgm,1280,720,mono8,1307
1778586941.168663979,images/frame_001308.pgm,1280,720,mono8,1308
1778586941.235395908,images/frame_001309.pgm,1280,720,mono8,1309
1778586941.302165031,images/frame_001310.pgm,1280,720,mono8,1310
1778586941.368770838,images/frame_001311.pgm,1280,720,mono8,1311
1778586941.435611010,images/frame_001312.pgm,1280,720,mono8,1312
1778586941.502264977,images/frame_001313.pgm,1280,720,mono8,1313
1778586941.568859816,images/frame_001314.pgm,1280,720,mono8,1314
1778586941.635720968,images/frame_001315.pgm,1280,720,mono8,1315
1778586941.702587843,images/frame_001316.pgm,1280,720,mono8,1316
1778586941.768918037,images/frame_001317.pgm,1280,720,mono8,1317
1778586941.835669994,images/frame_001318.pgm,1280,720,mono8,1318
1778586941.902555943,images/frame_001319.pgm,1280,720,mono8,1319
1778586941.969347000,images/frame_001320.pgm,1280,720,mono8,1320
1778586942.035895824,images/frame_001321.pgm,1280,720,mono8,1321
1778586942.102691889,images/frame_001322.pgm,1280,720,mono8,1322
1778586942.169504881,images/frame_001323.pgm,1280,720,mono8,1323
1778586942.236243963,images/frame_001324.pgm,1280,720,mono8,1324
1778586942.302899837,images/frame_001325.pgm,1280,720,mono8,1325
1778586942.369735956,images/frame_001326.pgm,1280,720,mono8,1326
1778586942.436399937,images/frame_001327.pgm,1280,720,mono8,1327
1778586942.503214836,images/frame_001328.pgm,1280,720,mono8,1328
1778586942.569774866,images/frame_001329.pgm,1280,720,mono8,1329
1778586942.636720896,images/frame_001330.pgm,1280,720,mono8,1330
1778586942.703580856,images/frame_001331.pgm,1280,720,mono8,1331
1778586942.770289898,images/frame_001332.pgm,1280,720,mono8,1332
1778586942.836709976,images/frame_001333.pgm,1280,720,mono8,1333
1778586942.903542995,images/frame_001334.pgm,1280,720,mono8,1334
1778586942.970269918,images/frame_001335.pgm,1280,720,mono8,1335
1778586943.037014961,images/frame_001336.pgm,1280,720,mono8,1336
1778586943.103767872,images/frame_001337.pgm,1280,720,mono8,1337
1778586943.170538902,images/frame_001338.pgm,1280,720,mono8,1338
1778586943.237243891,images/frame_001339.pgm,1280,720,mono8,1339
1778586943.303920031,images/frame_001340.pgm,1280,720,mono8,1340
1778586943.370793819,images/frame_001341.pgm,1280,720,mono8,1341
1778586943.437454939,images/frame_001342.pgm,1280,720,mono8,1342
1778586943.504244804,images/frame_001343.pgm,1280,720,mono8,1343
1778586943.571705818,images/frame_001344.pgm,1280,720,mono8,1344
1778586943.637660980,images/frame_001345.pgm,1280,720,mono8,1345
1778586943.704344988,images/frame_001346.pgm,1280,720,mono8,1346
1778586943.771025896,images/frame_001347.pgm,1280,720,mono8,1347
1778586943.837757826,images/frame_001348.pgm,1280,720,mono8,1348
1778586943.904632807,images/frame_001349.pgm,1280,720,mono8,1349
1778586943.971287012,images/frame_001350.pgm,1280,720,mono8,1350
1778586944.037987947,images/frame_001351.pgm,1280,720,mono8,1351
1778586944.104728937,images/frame_001352.pgm,1280,720,mono8,1352
1778586944.171607971,images/frame_001353.pgm,1280,720,mono8,1353
1778586944.238404036,images/frame_001354.pgm,1280,720,mono8,1354
1778586944.305023909,images/frame_001355.pgm,1280,720,mono8,1355
1778586944.371598959,images/frame_001356.pgm,1280,720,mono8,1356
1778586944.438315868,images/frame_001357.pgm,1280,720,mono8,1357
1778586944.505326033,images/frame_001358.pgm,1280,720,mono8,1358
1778586944.571847916,images/frame_001359.pgm,1280,720,mono8,1359
1778586944.638548851,images/frame_001360.pgm,1280,720,mono8,1360
1778586944.705300808,images/frame_001361.pgm,1280,720,mono8,1361
1778586944.772269011,images/frame_001362.pgm,1280,720,mono8,1362
1778586944.838677883,images/frame_001363.pgm,1280,720,mono8,1363
1778586944.905483007,images/frame_001364.pgm,1280,720,mono8,1364
1778586944.972420931,images/frame_001365.pgm,1280,720,mono8,1365
1778586945.038842916,images/frame_001366.pgm,1280,720,mono8,1366
1778586945.105568886,images/frame_001367.pgm,1280,720,mono8,1367
1778586945.172375917,images/frame_001368.pgm,1280,720,mono8,1368
1778586945.239106894,images/frame_001369.pgm,1280,720,mono8,1369
1778586945.305781841,images/frame_001370.pgm,1280,720,mono8,1370
1778586945.372570038,images/frame_001371.pgm,1280,720,mono8,1371
1778586945.439316034,images/frame_001372.pgm,1280,720,mono8,1372
1778586945.506070852,images/frame_001373.pgm,1280,720,mono8,1373
1778586945.572865009,images/frame_001374.pgm,1280,720,mono8,1374
1778586945.639633894,images/frame_001375.pgm,1280,720,mono8,1375
1778586945.706355810,images/frame_001376.pgm,1280,720,mono8,1376
1778586945.773056984,images/frame_001377.pgm,1280,720,mono8,1377
1778586945.839905024,images/frame_001378.pgm,1280,720,mono8,1378
1778586945.906591892,images/frame_001379.pgm,1280,720,mono8,1379
1778586945.973593950,images/frame_001380.pgm,1280,720,mono8,1380
1778586946.040251970,images/frame_001381.pgm,1280,720,mono8,1381
1778586946.106789827,images/frame_001382.pgm,1280,720,mono8,1382
1778586946.173629999,images/frame_001383.pgm,1280,720,mono8,1383
1778586946.240304947,images/frame_001384.pgm,1280,720,mono8,1384
1778586946.306820869,images/frame_001385.pgm,1280,720,mono8,1385
1778586946.373593807,images/frame_001386.pgm,1280,720,mono8,1386
1778586946.440338850,images/frame_001387.pgm,1280,720,mono8,1387
1778586946.507169962,images/frame_001388.pgm,1280,720,mono8,1388
1778586946.573835850,images/frame_001389.pgm,1280,720,mono8,1389
1778586946.640573978,images/frame_001390.pgm,1280,720,mono8,1390
1778586946.707278967,images/frame_001391.pgm,1280,720,mono8,1391
1778586946.774029016,images/frame_001392.pgm,1280,720,mono8,1392
1778586946.840667009,images/frame_001393.pgm,1280,720,mono8,1393
1778586946.907501936,images/frame_001394.pgm,1280,720,mono8,1394
1778586946.974295855,images/frame_001395.pgm,1280,720,mono8,1395
1778586947.041527987,images/frame_001396.pgm,1280,720,mono8,1396
1778586947.107753038,images/frame_001397.pgm,1280,720,mono8,1397
1778586947.174461842,images/frame_001398.pgm,1280,720,mono8,1398
1778586947.241412878,images/frame_001399.pgm,1280,720,mono8,1399
1778586947.308238983,images/frame_001400.pgm,1280,720,mono8,1400
1778586947.374782801,images/frame_001401.pgm,1280,720,mono8,1401
1778586947.441475868,images/frame_001402.pgm,1280,720,mono8,1402
1778586947.508457899,images/frame_001403.pgm,1280,720,mono8,1403
1778586947.574852943,images/frame_001404.pgm,1280,720,mono8,1404
1778586947.641757011,images/frame_001405.pgm,1280,720,mono8,1405
1778586947.708451986,images/frame_001406.pgm,1280,720,mono8,1406
1778586947.775360823,images/frame_001407.pgm,1280,720,mono8,1407
1778586947.841765881,images/frame_001408.pgm,1280,720,mono8,1408
1778586947.908584833,images/frame_001409.pgm,1280,720,mono8,1409
1778586947.975293875,images/frame_001410.pgm,1280,720,mono8,1410
1778586948.041862965,images/frame_001411.pgm,1280,720,mono8,1411
1778586948.108603001,images/frame_001412.pgm,1280,720,mono8,1412
1778586948.175421000,images/frame_001413.pgm,1280,720,mono8,1413
1778586948.242143869,images/frame_001414.pgm,1280,720,mono8,1414
1778586948.308880806,images/frame_001415.pgm,1280,720,mono8,1415
1778586948.375747919,images/frame_001416.pgm,1280,720,mono8,1416
1778586948.442592859,images/frame_001417.pgm,1280,720,mono8,1417
1778586948.509531975,images/frame_001418.pgm,1280,720,mono8,1418
1778586948.575919867,images/frame_001419.pgm,1280,720,mono8,1419
1778586948.642620802,images/frame_001420.pgm,1280,720,mono8,1420
1778586948.709487915,images/frame_001421.pgm,1280,720,mono8,1421
1778586948.776183844,images/frame_001422.pgm,1280,720,mono8,1422
1778586948.843019962,images/frame_001423.pgm,1280,720,mono8,1423
1778586948.909581900,images/frame_001424.pgm,1280,720,mono8,1424
1778586948.976430893,images/frame_001425.pgm,1280,720,mono8,1425
1778586949.043315887,images/frame_001426.pgm,1280,720,mono8,1426
1778586949.109746933,images/frame_001427.pgm,1280,720,mono8,1427
1778586949.176487923,images/frame_001428.pgm,1280,720,mono8,1428
1778586949.243467808,images/frame_001429.pgm,1280,720,mono8,1429
1778586949.310213804,images/frame_001430.pgm,1280,720,mono8,1430
1778586949.376852989,images/frame_001431.pgm,1280,720,mono8,1431
1778586949.443452835,images/frame_001432.pgm,1280,720,mono8,1432
1778586949.510354996,images/frame_001433.pgm,1280,720,mono8,1433
1778586949.577081919,images/frame_001434.pgm,1280,720,mono8,1434
1778586949.643913984,images/frame_001435.pgm,1280,720,mono8,1435
1778586949.710445881,images/frame_001436.pgm,1280,720,mono8,1436
1778586949.777402878,images/frame_001437.pgm,1280,720,mono8,1437
1778586949.844039917,images/frame_001438.pgm,1280,720,mono8,1438
1778586949.910549879,images/frame_001439.pgm,1280,720,mono8,1439
1778586949.977303982,images/frame_001440.pgm,1280,720,mono8,1440
1778586950.044207811,images/frame_001441.pgm,1280,720,mono8,1441
1778586950.110944033,images/frame_001442.pgm,1280,720,mono8,1442
1778586950.177606821,images/frame_001443.pgm,1280,720,mono8,1443
1778586950.244431973,images/frame_001444.pgm,1280,720,mono8,1444
1778586950.311269999,images/frame_001445.pgm,1280,720,mono8,1445
1778586950.377748966,images/frame_001446.pgm,1280,720,mono8,1446
1778586950.444538832,images/frame_001447.pgm,1280,720,mono8,1447
1778586950.511368990,images/frame_001448.pgm,1280,720,mono8,1448
1778586950.578096867,images/frame_001449.pgm,1280,720,mono8,1449
1778586950.644613981,images/frame_001450.pgm,1280,720,mono8,1450
1778586950.711417913,images/frame_001451.pgm,1280,720,mono8,1451
1778586950.778404951,images/frame_001452.pgm,1280,720,mono8,1452
1778586950.845003843,images/frame_001453.pgm,1280,720,mono8,1453
1778586950.911554813,images/frame_001454.pgm,1280,720,mono8,1454
1778586950.978471994,images/frame_001455.pgm,1280,720,mono8,1455
1778586951.045408964,images/frame_001456.pgm,1280,720,mono8,1456
1778586951.111826897,images/frame_001457.pgm,1280,720,mono8,1457
1778586951.178544998,images/frame_001458.pgm,1280,720,mono8,1458
1778586951.245431900,images/frame_001459.pgm,1280,720,mono8,1459
1778586951.312343836,images/frame_001460.pgm,1280,720,mono8,1460
1778586951.378713846,images/frame_001461.pgm,1280,720,mono8,1461
1778586951.445657015,images/frame_001462.pgm,1280,720,mono8,1462
1778586951.512420893,images/frame_001463.pgm,1280,720,mono8,1463
1778586951.579047918,images/frame_001464.pgm,1280,720,mono8,1464
1778586951.645649910,images/frame_001465.pgm,1280,720,mono8,1465
1778586951.712553024,images/frame_001466.pgm,1280,720,mono8,1466
1778586951.779245853,images/frame_001467.pgm,1280,720,mono8,1467
1778586951.846153975,images/frame_001468.pgm,1280,720,mono8,1468
1778586951.912624836,images/frame_001469.pgm,1280,720,mono8,1469
1778586951.979358912,images/frame_001470.pgm,1280,720,mono8,1470
1778586952.045991898,images/frame_001471.pgm,1280,720,mono8,1471
1778586952.112785816,images/frame_001472.pgm,1280,720,mono8,1472
1778586952.179430008,images/frame_001473.pgm,1280,720,mono8,1473
1778586952.246222019,images/frame_001474.pgm,1280,720,mono8,1474
1778586952.312892914,images/frame_001475.pgm,1280,720,mono8,1475
1778586952.379743814,images/frame_001476.pgm,1280,720,mono8,1476
1778586952.446475983,images/frame_001477.pgm,1280,720,mono8,1477
1778586952.513144016,images/frame_001478.pgm,1280,720,mono8,1478
1778586952.579921007,images/frame_001479.pgm,1280,720,mono8,1479
1778586952.646970987,images/frame_001480.pgm,1280,720,mono8,1480
1778586952.713439941,images/frame_001481.pgm,1280,720,mono8,1481
1778586952.780277967,images/frame_001482.pgm,1280,720,mono8,1482
1778586952.847005844,images/frame_001483.pgm,1280,720,mono8,1483
1778586952.913516998,images/frame_001484.pgm,1280,720,mono8,1484
1778586952.980309963,images/frame_001485.pgm,1280,720,mono8,1485
1778586953.047024012,images/frame_001486.pgm,1280,720,mono8,1486
1778586953.113932848,images/frame_001487.pgm,1280,720,mono8,1487
1778586953.180454016,images/frame_001488.pgm,1280,720,mono8,1488
1778586953.247162819,images/frame_001489.pgm,1280,720,mono8,1489
1778586953.314003944,images/frame_001490.pgm,1280,720,mono8,1490
1778586953.380674839,images/frame_001491.pgm,1280,720,mono8,1491
1778586953.447387934,images/frame_001492.pgm,1280,720,mono8,1492
1778586953.514225006,images/frame_001493.pgm,1280,720,mono8,1493
1778586953.581212997,images/frame_001494.pgm,1280,720,mono8,1494
1778586953.647642851,images/frame_001495.pgm,1280,720,mono8,1495
1778586953.714442968,images/frame_001496.pgm,1280,720,mono8,1496
1778586953.781181812,images/frame_001497.pgm,1280,720,mono8,1497
1778586953.847932816,images/frame_001498.pgm,1280,720,mono8,1498
1778586953.914541960,images/frame_001499.pgm,1280,720,mono8,1499
1778586953.981431961,images/frame_001500.pgm,1280,720,mono8,1500
1778586954.048079014,images/frame_001501.pgm,1280,720,mono8,1501
1778586954.115054846,images/frame_001502.pgm,1280,720,mono8,1502
1778586954.181499004,images/frame_001503.pgm,1280,720,mono8,1503
1778586954.248301029,images/frame_001504.pgm,1280,720,mono8,1504
1778586954.315236807,images/frame_001505.pgm,1280,720,mono8,1505
1778586954.381702900,images/frame_001506.pgm,1280,720,mono8,1506
1778586954.448490858,images/frame_001507.pgm,1280,720,mono8,1507
1778586954.515187979,images/frame_001508.pgm,1280,720,mono8,1508
1778586954.582216024,images/frame_001509.pgm,1280,720,mono8,1509
1778586954.648613930,images/frame_001510.pgm,1280,720,mono8,1510
1778586954.715382814,images/frame_001511.pgm,1280,720,mono8,1511
1778586954.782114029,images/frame_001512.pgm,1280,720,mono8,1512
1778586954.848863840,images/frame_001513.pgm,1280,720,mono8,1513
1778586954.915612936,images/frame_001514.pgm,1280,720,mono8,1514
1778586954.982451916,images/frame_001515.pgm,1280,720,mono8,1515
1778586955.049064875,images/frame_001516.pgm,1280,720,mono8,1516
1778586955.116102934,images/frame_001517.pgm,1280,720,mono8,1517
1778586955.182471991,images/frame_001518.pgm,1280,720,mono8,1518
1778586955.249331951,images/frame_001519.pgm,1280,720,mono8,1519
1778586955.316231012,images/frame_001520.pgm,1280,720,mono8,1520
1778586955.382954836,images/frame_001521.pgm,1280,720,mono8,1521
1778586955.449550867,images/frame_001522.pgm,1280,720,mono8,1522
1778586955.516196966,images/frame_001523.pgm,1280,720,mono8,1523
1778586955.582894802,images/frame_001524.pgm,1280,720,mono8,1524
1778586955.649590015,images/frame_001525.pgm,1280,720,mono8,1525
1778586955.716408014,images/frame_001526.pgm,1280,720,mono8,1526
1778586955.783170938,images/frame_001527.pgm,1280,720,mono8,1527
1778586955.849871874,images/frame_001528.pgm,1280,720,mono8,1528
1778586955.916539907,images/frame_001529.pgm,1280,720,mono8,1529
1778586955.983395815,images/frame_001530.pgm,1280,720,mono8,1530
1778586956.050231934,images/frame_001531.pgm,1280,720,mono8,1531
1778586956.116858959,images/frame_001532.pgm,1280,720,mono8,1532
1778586956.183506966,images/frame_001533.pgm,1280,720,mono8,1533
1778586956.250300884,images/frame_001534.pgm,1280,720,mono8,1534
1778586956.317139864,images/frame_001535.pgm,1280,720,mono8,1535
1778586956.383934975,images/frame_001536.pgm,1280,720,mono8,1536
1778586956.450426817,images/frame_001537.pgm,1280,720,mono8,1537
1778586956.517293930,images/frame_001538.pgm,1280,720,mono8,1538
1778586956.583884001,images/frame_001539.pgm,1280,720,mono8,1539
1778586956.650853872,images/frame_001540.pgm,1280,720,mono8,1540
1778586956.717387915,images/frame_001541.pgm,1280,720,mono8,1541
1778586956.784126997,images/frame_001542.pgm,1280,720,mono8,1542
1778586956.851100922,images/frame_001543.pgm,1280,720,mono8,1543
1778586956.917814016,images/frame_001544.pgm,1280,720,mono8,1544
1778586956.984318972,images/frame_001545.pgm,1280,720,mono8,1545
1778586957.051229954,images/frame_001546.pgm,1280,720,mono8,1546
1778586957.117965937,images/frame_001547.pgm,1280,720,mono8,1547
1778586957.184669018,images/frame_001548.pgm,1280,720,mono8,1548
1778586957.251295805,images/frame_001549.pgm,1280,720,mono8,1549
1778586957.318194866,images/frame_001550.pgm,1280,720,mono8,1550
1778586957.384910822,images/frame_001551.pgm,1280,720,mono8,1551
1778586957.451681852,images/frame_001552.pgm,1280,720,mono8,1552
1778586957.518379927,images/frame_001553.pgm,1280,720,mono8,1553
1778586957.585240841,images/frame_001554.pgm,1280,720,mono8,1554
1778586957.651943922,images/frame_001555.pgm,1280,720,mono8,1555
1778586957.718504906,images/frame_001556.pgm,1280,720,mono8,1556
1778586957.785348892,images/frame_001557.pgm,1280,720,mono8,1557
1778586957.852193832,images/frame_001558.pgm,1280,720,mono8,1558
1778586957.918742895,images/frame_001559.pgm,1280,720,mono8,1559
1778586957.985441923,images/frame_001560.pgm,1280,720,mono8,1560
1778586958.052255869,images/frame_001561.pgm,1280,720,mono8,1561
1778586958.118782997,images/frame_001562.pgm,1280,720,mono8,1562
1778586958.185458899,images/frame_001563.pgm,1280,720,mono8,1563
1778586958.252239943,images/frame_001564.pgm,1280,720,mono8,1564
1778586958.319048882,images/frame_001565.pgm,1280,720,mono8,1565
1778586958.385742903,images/frame_001566.pgm,1280,720,mono8,1566
1778586958.452406883,images/frame_001567.pgm,1280,720,mono8,1567
1778586958.519517899,images/frame_001568.pgm,1280,720,mono8,1568
1778586958.585980892,images/frame_001569.pgm,1280,720,mono8,1569
1778586958.653010845,images/frame_001570.pgm,1280,720,mono8,1570
1778586958.719460011,images/frame_001571.pgm,1280,720,mono8,1571
1778586958.786248922,images/frame_001572.pgm,1280,720,mono8,1572
1778586958.853155851,images/frame_001573.pgm,1280,720,mono8,1573
1778586958.919693947,images/frame_001574.pgm,1280,720,mono8,1574
1778586958.986356020,images/frame_001575.pgm,1280,720,mono8,1575
1778586959.053197861,images/frame_001576.pgm,1280,720,mono8,1576
1778586959.120155811,images/frame_001577.pgm,1280,720,mono8,1577
1778586959.186965942,images/frame_001578.pgm,1280,720,mono8,1578
1778586959.253357887,images/frame_001579.pgm,1280,720,mono8,1579
1778586959.320135832,images/frame_001580.pgm,1280,720,mono8,1580
1778586959.387106895,images/frame_001581.pgm,1280,720,mono8,1581
1778586959.453469992,images/frame_001582.pgm,1280,720,mono8,1582
1778586959.520298004,images/frame_001583.pgm,1280,720,mono8,1583
1778586959.586947918,images/frame_001584.pgm,1280,720,mono8,1584
1778586959.654007912,images/frame_001585.pgm,1280,720,mono8,1585
1778586959.720402956,images/frame_001586.pgm,1280,720,mono8,1586
1778586959.787180901,images/frame_001587.pgm,1280,720,mono8,1587
1778586959.854094982,images/frame_001588.pgm,1280,720,mono8,1588
1778586959.920553923,images/frame_001589.pgm,1280,720,mono8,1589
1778586959.987282038,images/frame_001590.pgm,1280,720,mono8,1590
1778586960.054147959,images/frame_001591.pgm,1280,720,mono8,1591
1778586960.121171951,images/frame_001592.pgm,1280,720,mono8,1592
1778586960.187840939,images/frame_001593.pgm,1280,720,mono8,1593
1778586960.254312992,images/frame_001594.pgm,1280,720,mono8,1594
1778586960.321169853,images/frame_001595.pgm,1280,720,mono8,1595
1778586960.388108015,images/frame_001596.pgm,1280,720,mono8,1596
1778586960.454748869,images/frame_001597.pgm,1280,720,mono8,1597
1778586960.521261930,images/frame_001598.pgm,1280,720,mono8,1598
1778586960.588084936,images/frame_001599.pgm,1280,720,mono8,1599
1778586960.654827833,images/frame_001600.pgm,1280,720,mono8,1600
1778586960.721606016,images/frame_001601.pgm,1280,720,mono8,1601
1778586960.788237810,images/frame_001602.pgm,1280,720,mono8,1602
1778586960.855007887,images/frame_001603.pgm,1280,720,mono8,1603
1778586960.921705008,images/frame_001604.pgm,1280,720,mono8,1604
1778586960.988297939,images/frame_001605.pgm,1280,720,mono8,1605
1778586961.055276871,images/frame_001606.pgm,1280,720,mono8,1606
1778586961.121865988,images/frame_001607.pgm,1280,720,mono8,1607
1778586961.188588858,images/frame_001608.pgm,1280,720,mono8,1608
1778586961.255246878,images/frame_001609.pgm,1280,720,mono8,1609
1778586961.322108030,images/frame_001610.pgm,1280,720,mono8,1610
1778586961.388876915,images/frame_001611.pgm,1280,720,mono8,1611
1778586961.455756903,images/frame_001612.pgm,1280,720,mono8,1612
1778586961.522261858,images/frame_001613.pgm,1280,720,mono8,1613
1778586961.589116812,images/frame_001614.pgm,1280,720,mono8,1614
1778586961.655773878,images/frame_001615.pgm,1280,720,mono8,1615
1778586961.722608805,images/frame_001616.pgm,1280,720,mono8,1616
1778586961.789258003,images/frame_001617.pgm,1280,720,mono8,1617
1778586961.855962038,images/frame_001618.pgm,1280,720,mono8,1618
1778586961.922706842,images/frame_001619.pgm,1280,720,mono8,1619
1778586961.989542961,images/frame_001620.pgm,1280,720,mono8,1620
1778586962.056200981,images/frame_001621.pgm,1280,720,mono8,1621
1778586962.122946978,images/frame_001622.pgm,1280,720,mono8,1622
1778586962.189882994,images/frame_001623.pgm,1280,720,mono8,1623
1778586962.256260872,images/frame_001624.pgm,1280,720,mono8,1624
1778586962.323210955,images/frame_001625.pgm,1280,720,mono8,1625
1778586962.390036821,images/frame_001626.pgm,1280,720,mono8,1626
1778586962.456683874,images/frame_001627.pgm,1280,720,mono8,1627
1778586962.523222923,images/frame_001628.pgm,1280,720,mono8,1628
1778586962.590112925,images/frame_001629.pgm,1280,720,mono8,1629
1778586962.656771898,images/frame_001630.pgm,1280,720,mono8,1630
1778586962.723461866,images/frame_001631.pgm,1280,720,mono8,1631
1778586962.790189028,images/frame_001632.pgm,1280,720,mono8,1632
1778586962.857115030,images/frame_001633.pgm,1280,720,mono8,1633
1778586962.923946857,images/frame_001634.pgm,1280,720,mono8,1634
1778586962.990350962,images/frame_001635.pgm,1280,720,mono8,1635
1778586963.057090998,images/frame_001636.pgm,1280,720,mono8,1636
1778586963.123955011,images/frame_001637.pgm,1280,720,mono8,1637
1778586963.190618992,images/frame_001638.pgm,1280,720,mono8,1638
1778586963.257261038,images/frame_001639.pgm,1280,720,mono8,1639
1778586963.324118853,images/frame_001640.pgm,1280,720,mono8,1640
1778586963.390851974,images/frame_001641.pgm,1280,720,mono8,1641
1778586963.457628012,images/frame_001642.pgm,1280,720,mono8,1642
1778586963.524240971,images/frame_001643.pgm,1280,720,mono8,1643
1778586963.591085911,images/frame_001644.pgm,1280,720,mono8,1644
1778586963.657732010,images/frame_001645.pgm,1280,720,mono8,1645
